gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDK10,925.4147826,0.059816055,0.235000341,0.254536034,0.79908147,0.906650919
MIR573,11.50657445,0.152948186,0.66907397,0.228596825,0.819182292,0.916068858
KLHL41,5.98244783,-0.678437235,0.755542889,-0.897946688,0.369213972,0.602316869
RPS26,1837.57954,0.361366982,0.193803003,1.864609819,0.062236116,0.184480005
ARHGAP45,161.3416746,-0.034559759,0.299750371,-0.115295133,0.908211196,0.958154981
ARMT1,916.1894551,0.539029176,0.139878743,3.853546048,0.000116419,0.001057764
KCNC1,6.425963345,-1.26820177,0.80114415,-1.582988242,0.113424144,0.282798493
TSLP,102.0497372,-5.18836075,0.889167886,-5.835074376,5.38E-09,1.14E-07
TMEFF2,12.02621931,1.320318932,0.625867578,2.109581928,0.034894382,0.120030281
TAF5,333.4538004,0.51778689,0.124496473,4.159048656,3.20E-05,0.000333044
DNAH2,12.52660694,0.571113945,0.655526859,0.871228901,0.383629183,0.615580614
PAICS,8469.58222,0.145067019,0.1300949,1.115086135,0.264813512,0.491206019
NAMPT,4069.219524,0.043801587,0.272725412,0.160606914,0.872403009,0.941853131
OTUD5,902.4598965,0.013012875,0.136810169,0.095116284,0.924222464,0.966687083
VPS25,749.5800376,0.193998901,0.127442483,1.522246718,0.127947273,0.308170466
BRMS1L,289.6679595,-0.510263604,0.17455052,-2.923300398,0.003463422,0.019095062
CHFR,31.49068592,0.151741904,0.471661805,0.3217176,0.747666643,0.880072896
ITCH,2401.247434,-0.137565322,0.093294987,-1.474519975,0.140341644,0.327692723
PEG10,5278.00588,0.469307552,0.217158966,2.161124459,0.030685727,0.108513559
MAPK1,3167.254584,-0.00306897,0.080854934,-0.037956494,0.96972237,0.988208656
ADAMTS15,48.32561213,0.225401886,0.310289058,0.726425506,0.46757796,0.687074823
LAP3,1375.646167,0.158801194,0.152382872,1.042119708,0.297356182,0.528199744
GMNN,518.8493944,0.240552021,0.219311877,1.096849035,0.272707391,0.499565341
MED13L,1227.332889,-0.171140164,0.138717176,-1.233734491,0.217301857,0.433708824
ETFRF1,203.6235302,0.131271682,0.244637919,0.536595807,0.591546841,0.779448845
PCDHA6,8.054311342,-1.024989782,0.623870544,-1.642952678,0.100392725,0.260874571
ANKIB1,1577.466578,0.194938554,0.116745094,1.669779403,0.094963017,0.250735153
INPP5E,323.2739161,-0.210222427,0.154936663,-1.356828155,0.174835819,0.378101344
TMCO3,568.908596,0.226809031,0.204550118,1.108818872,0.267508327,0.493930533
ZNF362,270.81252,-0.488686219,0.169246555,-2.887421965,0.003884129,0.020896916
LCA5L,107.2482741,0.597850337,0.208828956,2.862870879,0.004198216,0.022204974
CDH26,9.869619903,-0.626720783,0.471755059,-1.328487678,0.184017052,0.391269469
STS,93.06206388,1.223487474,0.272703197,4.486516803,7.24E-06,8.77E-05
CCNK,270.5290273,-0.808242299,0.422547077,-1.912786392,0.055775404,0.170169583
SELENOK,452.059875,0.009593153,0.151623175,0.063269702,0.949551741,0.978866132
RBM25,3215.133935,-0.074416875,0.117046722,-0.635787777,0.524914755,0.73150611
MEGF6,117.0715728,-3.452257739,0.400673987,-8.616126454,6.93E-18,4.02E-16
EAF2,67.84003904,-0.245344001,0.326290128,-0.751919781,0.452099302,0.675173316
TRPC3,5.185897234,-1.340912039,1.393424746,-0.962313927,0.335891935,0.567597236
MCM10,1065.7703,-0.135132875,0.223993747,-0.603288604,0.546316713,0.747939675
KANSL1L,239.3567304,-1.46754413,0.233508735,-6.284750461,3.28E-10,8.22E-09
PROS1,480.5537386,-1.252093347,0.27297098,-4.586910109,4.50E-06,5.70E-05
SVEP1,21.28186392,0.99601041,0.614525023,1.620780883,0.10506464,0.26904978
SLC16A14,408.9098382,-1.412665241,0.171833642,-8.221121433,2.02E-16,1.02E-14
ARHGEF33,4.533936791,-1.079593443,1.248381192,-0.864794704,0.387151479,0.619004336
SLC1A4,698.3172369,-0.121186133,0.225364556,-0.537733774,0.590760859,0.778972449
KLC2,537.1345041,-0.058351905,0.150492065,-0.387740745,0.6982079,0.849246021
FERMT1,1100.432817,0.230688235,0.165259548,1.395914716,0.162740179,0.360621009
MCCC1,578.9750537,0.231477504,0.223392388,1.036192444,0.300112371,0.530926009
POLR2E,1533.843477,0.269189438,0.149103882,1.805381823,0.071014954,0.20298062
PEX10,651.9124559,0.546172383,0.12104597,4.512107121,6.42E-06,7.86E-05
SCFD2,155.9005435,0.816341834,0.166928739,4.890361238,1.01E-06,1.46E-05
MFSD1,807.5544853,0.552985112,0.139438102,3.96581068,7.31E-05,0.000695991
ZNF816,262.1279094,-0.2229015,0.264946881,-0.841306376,0.40017632,0.631036988
NIPSNAP1,1498.908636,0.035412053,0.196560294,0.18015873,0.857027957,0.934538407
CEP85L,528.937129,0.059601113,0.174724934,0.341113955,0.733017796,0.872207748
ALOX12B,10.99607313,-1.303038055,1.761324063,-0.739805969,0.459417737,0.680963943
LRRD1,8.070362719,0.700295652,0.757151722,0.924907956,0.355013788,0.588412376
MRPL57,1175.472898,-0.076063172,0.138948639,-0.547419337,0.584090673,0.774515688
TDRD7,386.312591,-0.040120874,0.175480247,-0.228634703,0.81915285,0.916068858
PPP1R26,489.4979698,-0.278126434,0.14046136,-1.980092134,0.047693177,0.152113515
HSPA1B,6467.355283,-0.231813258,0.376825738,-0.615173632,0.538440059,0.741780892
LOC102724562,17.5577205,0.093358469,0.494845691,0.18866178,0.850357909,0.931548505
LOC440570,46.74385235,-1.220723535,0.375930593,-3.247204561,0.001165446,0.007662104
MARCHF8,677.3857083,0.228680746,0.208018815,1.099327221,0.271625363,0.498217895
SH3BP1,661.0112495,0.38061797,0.139730885,2.723935866,0.006450903,0.031656571
DEPDC1B,467.3774848,0.090306371,0.110433156,0.8177469,0.413501724,0.641660323
SPC24,1309.002767,0.045231125,0.184423034,0.245257458,0.806257089,0.910740245
PET117,98.99535121,0.362572931,0.257188058,1.409758033,0.158611142,0.354285172
PLK3,127.6835957,0.078446112,0.2418931,0.324300741,0.745710358,0.878764622
CHRM4,88.47054558,-1.341834982,0.791178729,-1.695994764,0.089886872,0.240718441
LY6G5B,568.4005038,-0.475887487,0.184904883,-2.573688053,0.010062095,0.045140055
CLU,1364.834635,-0.535507212,0.354074245,-1.512415038,0.130428312,0.312282355
ZBTB7B,1196.10635,-0.118337594,0.159848257,-0.740312071,0.459110658,0.680784839
SEPTIN7P9,20.92142669,-0.054225846,0.4001053,-0.135528938,0.892193686,0.951295476
GRASP,8.075601392,-1.582515573,0.695849009,-2.274222643,0.022952604,0.086876972
GMPPB,672.9381015,0.022075756,0.167374525,0.131894359,0.89506785,0.952378946
LONRF2,493.7741139,-0.886860711,0.166225483,-5.335287318,9.54E-08,1.64E-06
EDC3,513.3612847,-0.004865037,0.162776086,-0.02988791,0.976156448,0.991279492
SNTG2-AS1,5.890543043,-5.64256742,1.306372168,-4.319264875,1.57E-05,0.000176632
CCDC71,217.6004397,0.161952933,0.170292159,0.951029885,0.341589206,0.574228628
SOWAHC,757.2471288,-0.223385368,0.163074666,-1.369834898,0.170738446,0.372407805
MTA1,1132.953117,-0.062476716,0.175457491,-0.35607893,0.721781456,0.864806025
RAD21,7615.925958,0.93755649,0.088405847,10.60514118,2.82E-26,3.28E-24
WBP11,1393.562666,0.022436209,0.159953652,0.140266936,0.888449088,0.949007151
RNASEH1-AS1,313.228246,0.323075904,0.2365162,1.365977904,0.171945899,0.374055361
EEF2K,798.7999686,0.532104109,0.134234773,3.963981146,7.37E-05,0.000700946
NRN1L,9.428261686,-0.400794291,0.560112154,-0.715560781,0.474262597,0.692233001
HMGXB4,768.2581344,-0.066253712,0.196204958,-0.337676031,0.735607339,0.874039044
ID2-AS1,25.41143357,2.718784485,0.591700574,4.59486538,4.33E-06,5.51E-05
PMEL,28.46577122,0.041519257,0.329903511,0.125852727,0.899848503,0.954495026
BEGAIN,89.1379378,0.190598551,0.373476265,0.510336448,0.609815772,0.791337648
DGKE,1000.550795,0.334881439,0.136746186,2.448927082,0.014328245,0.060008609
SLC22A11,3.631734403,0.235138997,1.166483365,0.201579383,0.840245564,0.926870868
ZNF317,905.2106064,-0.1940338,0.259525448,-0.747648455,0.45467223,0.677566187
TMUB1,742.6362173,0.501521267,0.113881855,4.403873363,1.06E-05,0.00012457
SRSF2,6003.181024,-0.038289408,0.102443602,-0.373760852,0.708582248,0.856342111
MCM2,3239.820623,-0.130022176,0.190551067,-0.682348191,0.495018807,0.707604388
ARF3,2400.635545,-0.048463078,0.083396063,-0.581119497,0.561159919,0.758157986
PSRC1,484.620016,0.046342019,0.165595781,0.279850239,0.779592406,0.896623545
VWDE,742.7122714,-0.10676704,0.169799035,-0.628784728,0.52949,0.735042609
FN3KRP,411.0441068,-0.444951142,0.122255338,-3.639523237,0.000273143,0.002223648
LOC101929882,7.706118202,-0.095099284,0.737672698,-0.128917993,0.897422539,0.953562259
SNORA80B,63.1260185,0.126468156,0.368382465,0.343306666,0.731367767,0.871117324
ODC1-DT,36.4185753,0.408190157,0.356514737,1.144946098,0.252231487,0.476537375
WNT7B,4.562946777,-3.504969994,1.450655705,-2.416128088,0.015686542,0.064535567
RN7SL832P,23.32111347,0.599153292,0.361181974,1.658868202,0.097142353,0.254778881
SPAG8,33.8121118,0.034294998,0.357799955,0.095849643,0.923639989,0.966448073
TOPBP1,2001.137674,0.105937777,0.087289912,1.213631377,0.22488852,0.444214801
ABCA1,43.69681691,1.518707659,0.540366153,2.810515888,0.004946215,0.025436356
STARD4,1210.58883,0.062491555,0.229512665,0.272279331,0.785407248,0.899927644
MBD2,669.5699341,0.272645852,0.187180772,1.456591125,0.145229279,0.335088312
ZNF721,1073.092267,-0.238457919,0.212927646,-1.119901165,0.262755882,0.488498268
RAB1A,2296.036686,-0.038703624,0.109204799,-0.354413216,0.723029231,0.865748231
WNT9A,91.64698097,-1.024405458,0.315257063,-3.249429048,0.001156369,0.007615992
LOC100506474,3.62494484,-1.470362952,0.935860598,-1.571134585,0.116151391,0.287686784
C9orf16,916.2626683,0.572320267,0.103318036,5.539403303,3.04E-08,5.68E-07
MRPL35,1651.828136,-0.160544684,0.120224295,-1.335376381,0.181753191,0.388359116
MN1,9.819637635,-3.884146047,0.822600014,-4.721791855,2.34E-06,3.12E-05
LOC101928222,11.75724676,-0.179986876,0.501171353,-0.35913241,0.719496037,0.863094448
ABHD6,198.779902,0.267347747,0.207179034,1.290418927,0.196905244,0.408141651
NEPRO,958.8860437,-0.06381675,0.143103257,-0.445948969,0.655634109,0.823243193
CLIP4,237.8412275,0.89891526,0.252003292,3.567077445,0.000360985,0.00282327
MAP2K6,244.591546,0.109673272,0.281192889,0.390028612,0.69651539,0.84832861
LOC105371763,60.38408424,0.080817046,0.233023522,0.346819265,0.728727103,0.869734012
PSCA,5.348549018,-2.132857989,1.267467053,-1.682771938,0.092419249,0.245511073
NAB1,897.0452187,0.268217,0.209229374,1.281928033,0.199867893,0.411442904
UQCC1,213.7683896,0.22465542,0.125241778,1.7937738,0.07284928,0.206757149
ANKRD13A,564.7487614,0.409363618,0.151327619,2.705148087,0.006827395,0.033188612
OAS3,841.8277314,0.457853296,0.186604878,2.453597675,0.014143512,0.059280014
MTERF1,432.9287808,-0.277108291,0.214214793,-1.293600165,0.195803566,0.406684247
SEPHS2,639.5268442,0.049216978,0.10795483,0.455903437,0.648459418,0.818034944
NIPSNAP3A,251.0811539,-0.039862209,0.30038932,-0.132701818,0.894429205,0.952190101
CCND3,695.0065155,0.814446073,0.277285023,2.937216242,0.003311731,0.018369097
RAB1B,1556.62451,0.106415558,0.086186055,1.234718981,0.216935109,0.433293124
PABPC3,19.64472776,1.71037055,0.58950286,2.901377868,0.003715256,0.020180399
ARPC5L,678.7431849,0.299798908,0.185235274,1.618476343,0.105559981,0.269829738
SHARPIN,319.9978859,0.10226605,0.132537558,0.77160053,0.44035106,0.66481298
TMEM14B,1905.433009,0.136273235,0.255933092,0.532456489,0.59440987,0.780970073
GNPDA2,521.3813702,-0.025442997,0.12554551,-0.20265955,0.839401141,0.926544841
NTS,23.63415955,-0.016873664,0.533447443,-0.031631353,0.97476604,0.990597844
DNAJC27-AS1,63.53289812,0.172748991,0.292420295,0.59075582,0.554684041,0.753910227
EFR3B,339.761133,-0.017464241,0.166093988,-0.10514674,0.916259371,0.963474884
GPR160,243.8236428,-0.922076188,0.500095914,-1.843798682,0.065212485,0.19035054
FAM201A,66.99666048,-0.107034059,0.375033206,-0.285398887,0.77533856,0.894164892
C9orf43,32.61517942,0.436198675,0.31160468,1.399846353,0.161559334,0.358801437
PAX1,16.18478157,-0.609814438,0.625020898,-0.975670476,0.329227787,0.560868873
CRMP1,28.18881826,-2.084502113,1.052547047,-1.980436047,0.047654553,0.152049044
NUP58,3188.793226,-0.022741687,0.466874275,-0.048710517,0.961149995,0.983591912
PRDX3,3811.209895,0.121600767,0.118655341,1.024823373,0.305446536,0.536341648
MINCR,41.61940804,0.648586514,0.260671019,2.488142008,0.012841245,0.05493698
GAREM2,103.6807144,0.557477986,0.240124731,2.321618367,0.020253494,0.078865444
ZFP30,1305.206372,-0.407685542,0.091220034,-4.469254431,7.85E-06,9.42E-05
ARID3C,13.18799816,-1.793309101,0.563473632,-3.182596308,0.00145961,0.009258768
DTX3L,1129.702127,0.190266042,0.161756508,1.176249691,0.239495113,0.461931373
CETN3,543.6646193,-0.070071361,0.241265142,-0.290433007,0.771484995,0.891894537
LOC400499,12.8667308,0.219592551,0.665312163,0.330059426,0.74135506,0.876383231
MIR103A1,3.673189953,0.951391331,1.353887412,0.702710819,0.482235984,0.698025002
MIR103A2,3.11205172,0.258792823,1.102266415,0.234782462,0.814377581,0.914329894
WNT2B,54.93318232,0.303261531,0.325832013,0.930729698,0.351993403,0.585525094
ZNF335,1048.968185,-0.07585674,0.150771497,-0.503123878,0.61487718,0.795343873
SLC5A6,1163.08713,0.017669006,0.184535229,0.095748689,0.92372017,0.966448073
UGGT2,394.8680182,-0.245462672,0.194185394,-1.26406352,0.206207229,0.419577607
PA2G4,3539.813185,0.422447854,0.089223562,4.734711837,2.19E-06,2.94E-05
AHNAK2,838.1579203,-0.220504854,0.323327309,-0.68198648,0.4952475,0.707716775
SRM,878.65847,0.582110559,0.196123993,2.968074184,0.00299672,0.016882613
WDFY1,2728.548832,-0.229731331,0.164910225,-1.393069056,0.163598909,0.361951083
RIC1,1700.106914,-0.038570613,0.108045703,-0.356984238,0.721103605,0.864194251
TEFM,286.0152964,0.128607489,0.13628455,0.943668882,0.345338881,0.578180363
COL8A2,5.403513873,0.940271631,0.648157773,1.45068326,0.146868079,0.337566889
SEPTIN3,197.8526179,-0.631121535,0.252028301,-2.504169307,0.012273928,0.053073495
ACAT2,995.7607005,-0.003467555,0.198342427,-0.017482669,0.986051559,0.995160675
CNOT6L,776.2488053,0.129059117,0.163927636,0.787293227,0.431110234,0.656078758
H2AC8,1809.637167,1.27818029,0.252411346,5.063878112,4.11E-07,6.43E-06
RBKS,56.84039617,0.920930481,0.317907182,2.896853334,0.003769259,0.020413319
STX8,163.1465765,0.183320181,0.195235094,0.938971459,0.347745398,0.580618467
PREX1,45.61688505,-1.08376788,0.346320124,-3.129381764,0.001751746,0.010824393
TUT7,815.3368713,-0.46968774,0.142241791,-3.302037578,0.000959852,0.006502441
HIPK2,284.1239637,0.248001969,0.327754821,0.756669173,0.449248088,0.672711442
MIF-AS1,33.96472858,1.218914908,0.572343905,2.129689681,0.033197241,0.115491162
LINC00963,436.7210665,0.260587282,0.233807501,1.114537731,0.265048567,0.49153163
PARTICL,116.3390738,0.402491481,0.198521244,2.027447912,0.042616626,0.139837392
RAD51-AS1,62.98016438,-0.29616908,0.275567614,-1.074760114,0.282482142,0.511092454
MIR4263,12.27839713,-0.69828286,0.709279472,-0.98449608,0.324871658,0.55675081
CSTB,998.7139257,0.481359652,0.144145791,3.339394428,0.000839613,0.005783188
COL1A1,39.32565647,2.078621288,0.517513574,4.016554141,5.91E-05,0.000575841
SNORD92,7.178680174,-0.440286698,0.676954264,-0.650393567,0.515438032,0.724534543
SNORD53,12.09407245,0.178936481,0.502795864,0.355882961,0.721928217,0.864806025
SNORD53B,10.41943922,-0.188471409,0.455008676,-0.414214979,0.678716673,0.837207229
SNORA10B,17.56995226,-0.493329161,0.447543186,-1.102305154,0.270329029,0.497135355
GYG2,3.078001377,1.051482512,1.232787944,0.85293056,0.393697813,0.625238004
NAP1L5,71.08842268,0.849673023,0.24640461,3.44828379,0.000564161,0.004121544
ACTR1B,1057.108862,0.135164062,0.267606105,0.505085867,0.613498527,0.794058037
TNFAIP3,97.79849432,0.12152148,0.385159691,0.315509341,0.75237496,0.882023552
WDR37,461.3969938,0.475551481,0.115577395,4.114571724,3.88E-05,0.000396247
MGLL,5.019742256,0.524830491,0.968427027,0.541941186,0.587859023,0.777255691
COQ10B,1174.437948,-0.466566147,0.160475055,-2.907406049,0.003644398,0.019913386
MIR558,5.167138828,0.356107916,0.894454651,0.398128531,0.690535445,0.84503367
PHF10,600.7317521,-0.269781847,0.265839289,-1.014830607,0.310186581,0.541529607
MRPS28,328.1777583,0.242535784,0.170827454,1.419770527,0.155674498,0.349854606
SLC35A4,1018.066793,0.22459859,0.148213364,1.515373404,0.129677869,0.310978374
CFAP36,911.1453338,-0.192820714,0.22407747,-0.860509154,0.38950844,0.620990262
SNRNP25,779.587299,0.419873011,0.239811589,1.750845371,0.079972549,0.221419136
DTD2,593.9089683,-0.559128379,0.193169925,-2.89448981,0.003797752,0.020507118
MRPS35,1278.134986,-0.15468446,0.125936436,-1.228274079,0.219344098,0.436363461
LOC105374454,8.379258288,-0.881865581,0.806123947,-1.093957802,0.273973486,0.500718526
FAM98A,1039.362087,0.348812634,0.18396557,1.896075627,0.057950045,0.175182498
CRIM1-DT,5.036819305,-6.138356214,1.427185592,-4.301021709,1.70E-05,0.00018962
AKAP11,3009.191131,0.005038977,0.208039552,0.024221244,0.980676133,0.993074446
MIR933,8.648305781,-0.878371111,0.633498777,-1.386539552,0.165582212,0.364678263
AP1AR,666.7500519,0.155659866,0.203883164,0.76347582,0.445179678,0.669259022
IGFBP3,6563.521618,-2.883007983,0.336883285,-8.55788373,1.15E-17,6.50E-16
TIMELESS,1336.530685,-0.135051706,0.140331424,-0.962376799,0.335860364,0.567597236
RUSC1-AS1,139.3637306,-0.143721224,0.299161613,-0.480413319,0.630933525,0.805397945
MCRIP2,504.456383,0.513451986,0.150900005,3.402597539,0.000667485,0.004748287
PJA1,416.887852,0.04466308,0.136022587,0.328350471,0.742646687,0.877147132
PPP1R7,711.6962029,-0.154084492,0.106475592,-1.447134395,0.147859286,0.338931404
SLC25A14,199.638493,0.196692296,0.175570078,1.12030648,0.262583182,0.488385204
CCDC125,385.9182879,-0.004170473,0.222293703,-0.018761092,0.985031693,0.995079659
CCDC9,300.3460352,-0.760251564,0.127870471,-5.94548185,2.76E-09,6.09E-08
SPATA5,961.5805048,0.525001767,0.104972295,5.001336461,5.69E-07,8.67E-06
CDKL4,4.179409355,0.314687448,1.087841547,0.289276916,0.772369476,0.89224013
BSCL2,53.58348225,-0.030035164,0.249230185,-0.120511744,0.904077777,0.956015941
CORO1C,4531.609334,0.503336771,0.200373642,2.511990921,0.012005218,0.052212266
MAP4K3-DT,30.78749689,0.46942517,0.3384455,1.387003728,0.165440626,0.364568161
TMEM178A,8.307000579,1.914811154,1.48976962,1.285306888,0.198685064,0.410358486
FNDC4,171.4207066,-0.906908907,0.179641943,-5.048425173,4.45E-07,6.92E-06
HMGCL,268.5751308,-0.280968277,0.313752899,-0.895508146,0.370515513,0.603195239
IGFBP6,2193.571474,1.487310029,0.300789288,4.944690812,7.63E-07,1.13E-05
MYCL,98.54337333,-1.530301568,0.334605483,-4.573450365,4.80E-06,6.05E-05
PER2,811.3254291,-0.050639112,0.19300647,-0.262370025,0.79303618,0.903903645
MAP1LC3B,2978.051748,0.088277365,0.258958358,0.340894057,0.733183339,0.872341885
COX5B,3506.839719,-0.466115629,0.157521996,-2.959051068,0.00308588,0.017278834
HBEGF,112.2751776,-0.219129198,0.385203874,-0.568865509,0.569447413,0.763236967
LINC01126,22.69908458,-0.271076132,0.351464392,-0.771276233,0.440543217,0.665005844
FKBP3,1389.891782,-0.376192274,0.123157239,-3.054568906,0.002253842,0.013332743
AP2A1,1140.301896,-0.25673518,0.209071058,-1.227980493,0.219454291,0.436465659
INF2,733.6687911,0.471263279,0.223105219,2.112291594,0.034661446,0.119452905
EVL,159.0276912,0.620341127,0.250565045,2.475768829,0.013294963,0.056468552
DCAF1,1055.750295,-0.2048799,0.106277277,-1.927786499,0.053881688,0.165962632
SMTNL2,10.80533221,-2.209381493,1.462918871,-1.510255651,0.130978203,0.313173437
LMO2,15.79158157,1.04437847,0.721002875,1.448508053,0.147475015,0.338438398
EPCAM-DT,28.28626842,-0.720311445,0.546112242,-1.318980585,0.187175603,0.394760804
MIR559,5.720843322,-0.165610765,0.70883946,-0.233636493,0.815267195,0.914329894
ALKBH3,341.0447332,0.436269338,0.11981353,3.641235988,0.000271332,0.002211084
MCRIP1,249.6527423,0.870923649,0.17600302,4.948344925,7.48E-07,1.11E-05
CEBPZ,2493.254464,-0.01879872,0.20278724,-0.092701693,0.926140552,0.96787486
TRIM45,147.6765526,-0.508804932,0.301813122,-1.685827734,0.091828984,0.244295565
ERCC2,544.2212485,-0.364373019,0.14620996,-2.492121744,0.01269825,0.054452155
SUSD5,104.4599512,-2.258309209,0.390589784,-5.781792821,7.39E-09,1.54E-07
ETFB,756.3652879,0.338795992,0.152716815,2.218458991,0.026523553,0.096906889
